Time,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
9/23/2020 14:00,21.8,1,17.35,1,859,1,7.8,1,5.41,1,9.27,1
9/23/2020 14:15,22.8,1,17.66,1,857,1,7.97,1,5.95,1,15.2,1
9/23/2020 14:30,22.4,1,17.43,1,860,1,7.88,1,6.23,1,11.22,1
9/23/2020 14:45,22.6,1,17.32,1,859,1,7.87,1,6.51,1,10.7,1
9/23/2020 15:00,22.5,1,15.49,1,860,1,7.84,1,5.95,1,6.2,1
9/23/2020 15:15,22.6,1,15.93,1,860,1,7.88,1,6.3,1,8.72,1
9/23/2020 15:30,22.8,1,16.53,1,860,1,7.91,1,6.4,1,14.76,1
9/23/2020 15:45,23.2,1,16.07,1,859,1,7.95,1,7.41,1,15.09,1
9/23/2020 16:00,23.7,1,16.56,1,858,1,8.05,1,8.37,1,14.21,1
9/23/2020 16:15,23.8,1,16.8,1,857,1,8.06,1,8.57,1,21.43,1
9/23/2020 16:30,23.9,1,17.24,1,856,1,8.06,1,8.7,1,20.78,1
9/23/2020 16:45,23.9,1,16.76,1,857,1,8.06,1,8.83,1,21.94,1
9/23/2020 17:00,23.8,1,15.44,1,857,1,8.04,1,8.39,1,21.82,1
9/23/2020 17:15,23.7,1,15.6,1,857,1,8.03,1,8.32,1,22.73,1
9/23/2020 17:30,23.7,1,16.64,1,857,1,8.03,1,8.28,1,24.88,1
9/23/2020 17:45,23.6,1,19.02,1,857,1,8.03,1,8.34,1,26.49,1
9/23/2020 18:00,23.6,1,16.74,1,857,1,8.03,1,8.24,1,24.38,1
9/23/2020 18:15,23.5,1,17.03,1,857,1,8.01,1,8.02,1,24.38,1
9/23/2020 18:30,23.3,1,18.42,1,858,1,7.97,1,7.74,1,25.39,1
9/23/2020 18:45,23.3,1,18.79,1,857,1,7.99,1,7.92,1,23.41,1
9/23/2020 19:00,23.2,1,19.44,1,858,1,7.96,1,7.61,1,23.84,1
9/23/2020 19:15,23.1,1,17.34,1,857,1,7.95,1,7.64,1,23.72,1
9/23/2020 19:30,23.2,1,17.17,1,855,1,7.98,1,8.01,1,26.55,1
9/23/2020 19:45,23.1,1,17.88,1,855,1,7.98,1,8.08,1,24.31,1
9/23/2020 20:00,23,1,17.07,1,855,1,7.96,1,7.97,1,23.65,1
9/23/2020 20:15,22.9,1,17.15,1,855,1,7.93,1,7.9,1,23.04,1
9/23/2020 20:30,22.8,1,16.97,1,855,1,7.91,1,7.71,1,20.73,1
9/23/2020 20:45,22.6,1,18.05,1,856,1,7.84,1,7.33,1,18.92,1
9/23/2020 21:00,22.4,1,17.58,1,855,1,7.8,1,7.09,1,16.65,1
9/23/2020 21:15,22.3,1,20.16,1,854,1,7.79,1,7.03,1,16.7,1
9/23/2020 21:30,22.2,1,20.59,1,854,1,7.79,1,6.82,1,15.66,1
9/23/2020 21:45,22.2,1,20.72,1,852,1,7.85,1,7.16,1,17.82,1
9/23/2020 22:00,22.1,1,23.01,1,851,1,7.88,1,7.26,1,17.95,1
9/23/2020 22:15,22,1,21.17,1,849,1,7.88,1,7.18,1,17.23,1
9/23/2020 22:30,21.9,1,22.29,1,849,1,7.87,1,7.06,1,16.62,1
9/23/2020 22:45,21.9,1,23,1,848,1,7.89,1,7.09,1,17.47,1
9/23/2020 23:00,22,1,22.64,1,848,1,7.93,1,7.16,1,17.82,1
9/23/2020 23:15,21.9,1,25.04,1,846,1,7.96,1,7.2,1,17.34,1
9/23/2020 23:30,21.9,1,23.02,1,846,1,7.97,1,7.09,1,17.22,1
9/23/2020 23:45,21.9,1,23.31,1,846,1,7.97,1,7.03,1,17.19,1
9/24/2020 0:00,21.9,1,23.76,1,846,1,7.99,1,6.98,1,16.33,1
9/24/2020 0:15,21.9,1,25.49,1,846,1,8,1,6.92,1,15.01,1
9/24/2020 0:30,21.9,1,25.9,1,846,1,8.01,1,6.8,1,16.42,1
9/24/2020 0:45,21.9,1,21.19,1,846,1,8.02,1,6.74,1,15.34,1
9/24/2020 1:00,21.9,1,21.82,1,846,1,8.03,1,6.69,1,14.55,1
9/24/2020 1:15,21.9,1,22.27,1,846,1,8.03,1,6.74,1,14.93,1
9/24/2020 1:30,21.9,1,21.95,1,846,1,8.03,1,6.71,1,14.67,1
9/24/2020 1:45,21.8,1,21.34,1,846,1,8.02,1,6.7,1,14.28,1
9/24/2020 2:00,21.8,1,22.58,1,846,1,8.01,1,6.71,1,16.08,1
9/24/2020 2:15,21.8,1,23.51,1,846,1,8,1,6.71,1,16.62,1
9/24/2020 2:30,21.8,1,21.73,1,846,1,8,1,6.67,1,16.68,1
9/24/2020 2:45,21.8,1,24.02,1,846,1,8,1,6.63,1,15.93,1
9/24/2020 3:00,21.7,1,23.19,1,846,1,7.99,1,6.61,1,15.1,1
9/24/2020 3:15,21.7,1,21.31,1,847,1,8,1,6.53,1,17.2,1
9/24/2020 3:30,21.7,1,22.36,1,847,1,7.99,1,6.55,1,15.34,1
9/24/2020 3:45,21.7,1,27.93,1,847,1,7.99,1,6.56,1,14.82,1
9/24/2020 4:00,21.6,1,22.01,1,847,1,7.98,1,6.42,1,15.84,1
9/24/2020 4:15,21.6,1,22.1,1,847,1,7.98,1,6.39,1,17.45,1
9/24/2020 4:30,21.6,1,22.43,1,847,1,7.98,1,6.46,1,15.69,1
9/24/2020 4:45,21.6,1,21.53,1,847,1,7.97,1,6.42,1,16.1,1
9/24/2020 5:00,21.6,1,22.99,1,847,1,7.98,1,6.49,1,14.56,1
9/24/2020 5:15,21.6,1,22.48,1,847,1,7.97,1,6.41,1,15.48,1
9/24/2020 5:30,21.6,1,25.39,1,847,1,7.96,1,6.45,1,14.06,1
9/24/2020 5:45,21.5,1,24.97,1,847,1,7.96,1,6.46,1,15.07,1
9/24/2020 6:00,21.5,1,36.53,1,848,1,7.94,1,6.37,1,16.63,1
9/24/2020 6:15,21.5,1,26.76,1,848,1,7.95,1,6.53,1,15.83,1
9/24/2020 6:30,21.5,1,24.93,1,848,1,7.93,1,6.46,1,14.15,1
9/24/2020 6:45,21.5,1,26.76,1,848,1,7.94,1,6.58,1,16.48,1
9/24/2020 7:00,21.5,1,24.98,1,848,1,7.93,1,6.45,1,15.02,1
9/24/2020 7:15,21.5,1,25.9,1,849,1,7.93,1,6.52,1,8.23,1
9/24/2020 7:30,21.5,1,26.46,1,849,1,7.93,1,6.46,1,16.26,1
9/24/2020 7:45,21.5,1,25.86,1,849,1,7.93,1,6.59,1,16.49,1
9/24/2020 8:00,21.5,1,25.98,1,849,1,7.93,1,6.67,1,16.87,1
9/24/2020 8:15,21.5,1,25.24,1,849,1,7.92,1,6.51,1,14.27,1
9/24/2020 8:30,21.5,1,25.33,1,849,1,7.93,1,6.73,1,14.92,1
9/24/2020 8:45,21.6,1,24.02,1,850,1,7.94,1,6.82,1,14.61,1
9/24/2020 9:00,21.6,1,23.27,1,850,1,7.94,1,6.78,1,15.13,1
9/24/2020 9:15,21.7,1,22.95,1,850,1,7.94,1,6.75,1,13.99,1
9/24/2020 9:30,21.7,1,24.02,1,850,1,7.94,1,6.73,1,14.57,1
9/24/2020 9:45,21.7,1,24.2,1,850,1,7.93,1,6.6,1,14.1,1
9/24/2020 10:00,21.7,1,24.17,1,850,1,7.93,1,6.7,1,16.35,1
9/24/2020 10:15,21.7,1,24.41,1,850,1,7.94,1,6.71,1,12.24,1
9/24/2020 10:30,21.8,1,24.19,1,851,1,7.92,1,6.67,1,14.63,1
9/24/2020 10:45,21.7,1,23.58,1,851,1,7.93,1,6.63,1,13.65,1
9/24/2020 11:00,21.8,1,23.16,1,851,1,7.92,1,6.55,1,14.42,1
9/24/2020 11:15,21.8,1,23.97,1,852,1,7.92,1,6.56,1,12.83,1
9/24/2020 11:30,21.8,1,24.57,1,852,1,7.91,1,6.45,1,13.7,1
9/24/2020 11:45,21.9,1,25.85,1,852,1,7.91,1,6.44,1,13.11,1
9/24/2020 12:00,21.9,1,23.92,1,852,1,7.92,1,6.5,1,12.79,1
9/24/2020 12:15,21.9,1,23.49,1,852,1,7.92,1,6.44,1,12.68,1
9/24/2020 12:30,21.9,1,23.01,1,853,1,7.9,1,6.08,1,14.13,1
9/24/2020 12:45,21.9,1,22.22,1,853,1,7.9,1,6.11,1,17.28,1
9/24/2020 13:00,22,1,24.38,1,854,1,7.89,1,5.88,1,13.48,1
9/24/2020 13:15,22,1,23.49,1,853,1,7.89,1,5.87,1,11.68,1
9/24/2020 13:30,21.9,1,22.38,1,852,1,7.9,1,6.03,1,8.63,1
9/24/2020 13:45,21.8,1,24.22,1,852,1,7.9,1,6.08,1,9.66,1
9/24/2020 14:00,21.9,1,22.91,1,852,1,7.88,1,6.07,1,8.53,1
9/24/2020 14:15,21.9,1,21.69,1,852,1,7.88,1,6.04,1,9.05,1
9/24/2020 14:30,22,1,21.31,1,853,1,7.88,1,6.02,1,10.73,1
9/24/2020 14:45,21.9,1,21.25,1,853,1,7.88,1,5.95,1,9.39,1
9/24/2020 15:00,21.9,1,19.67,1,853,1,7.88,1,5.98,1,9.23,1
9/24/2020 15:15,22.3,1,19.15,1,855,1,7.95,1,6.15,1,9.9,1
9/24/2020 15:30,23.1,1,21.09,1,854,1,8.05,1,7.29,1,18.38,1
9/24/2020 15:45,24,1,17.82,1,851,1,8.19,1,8.74,1,28.17,1
9/24/2020 16:00,24.5,1,18.32,1,851,1,8.24,1,9.29,1,22.33,1
9/24/2020 16:15,24.3,1,18.31,1,852,1,8.18,1,8.89,1,27.25,1
9/24/2020 16:30,24.4,1,18.63,1,852,1,8.19,1,9.05,1,30.03,1
9/24/2020 16:45,24.2,1,18.85,1,852,1,8.18,1,8.93,1,30.34,1
9/24/2020 17:00,24.1,1,18.92,1,851,1,8.19,1,9.01,1,32.59,1
9/24/2020 17:15,24,1,21.65,1,851,1,8.16,1,8.77,1,27.83,1
9/24/2020 17:30,23.9,1,22.08,1,850,1,8.13,1,8.5,1,33.48,1
9/24/2020 17:45,23.8,1,20.31,1,852,1,8.14,1,8.6,1,31.34,1
9/24/2020 18:00,23.7,1,20.57,1,852,1,8.11,1,8.29,1,33.87,1
9/24/2020 18:15,23.6,1,24.84,1,853,1,8.07,1,7.88,1,25.52,1
9/24/2020 18:30,23.4,1,21.44,1,853,1,8.04,1,7.51,1,24.14,1
9/24/2020 18:45,23.3,1,21.9,1,854,1,8.01,1,7.33,1,21.49,1
9/24/2020 19:00,23.3,1,28.19,1,854,1,8,1,7.27,1,20.99,1
9/24/2020 19:15,23.2,1,22.34,1,854,1,7.96,1,6.99,1,20.72,1
9/24/2020 19:30,23.1,1,20.92,1,854,1,7.95,1,6.86,1,21.36,1
9/24/2020 19:45,23,1,20.52,1,854,1,7.96,1,7.02,1,21.33,1
9/24/2020 20:00,23,1,19.67,1,854,1,7.95,1,6.99,1,22.53,1
9/24/2020 20:15,22.9,1,20.5,1,855,1,7.93,1,6.73,1,20.47,1
9/24/2020 20:30,22.9,1,20.84,1,855,1,7.9,1,6.36,1,18.75,1
9/24/2020 20:45,22.9,1,19.81,1,854,1,7.99,1,7.12,1,20.99,1
9/24/2020 21:00,23,1,19.24,1,853,1,8,1,7.5,1,25.19,1
9/24/2020 21:15,22.9,1,19.99,1,853,1,8,1,7.41,1,23.86,1
9/24/2020 21:30,22.9,1,20.94,1,852,1,8.01,1,7.57,1,23.17,1
9/24/2020 21:45,22.9,1,20.32,1,852,1,8.01,1,7.49,1,21.18,1
9/24/2020 22:00,22.7,1,24.19,1,852,1,7.95,1,7,1,18.7,1
9/24/2020 22:15,22.5,1,24.18,1,849,1,7.95,1,7.39,1,18.23,1
9/24/2020 22:30,22.2,1,25.47,1,842,1,7.9,1,7.42,1,17.4,1
9/24/2020 22:45,22,1,26.11,1,840,1,7.88,1,7.32,1,15.58,1
9/24/2020 23:00,21.9,1,25.67,1,847,1,7.91,1,7.27,1,15.13,1
9/24/2020 23:15,21.9,1,25.85,1,847,1,7.94,1,7.23,1,15.8,1
9/24/2020 23:30,21.9,1,25.57,1,846,1,7.97,1,7.21,1,15.59,1
9/24/2020 23:45,21.8,1,24.92,1,844,1,7.97,1,7.09,1,15.75,1
9/25/2020 0:00,21.7,1,30.68,1,843,1,7.96,1,6.95,1,14.8,1
9/25/2020 0:15,21.7,1,28.44,1,842,1,7.97,1,6.87,1,14.31,1
9/25/2020 0:30,21.7,1,24.29,1,840,1,7.99,1,6.89,1,15.74,1
9/25/2020 0:45,21.7,1,26.97,1,838,1,8.01,1,6.87,1,16.48,1
9/25/2020 1:00,21.8,1,26.96,1,836,1,8.03,1,6.84,1,15.98,1
9/25/2020 1:15,21.8,1,28.22,1,832,1,8.03,1,6.8,1,16.95,1
9/25/2020 1:30,21.8,1,26.83,1,830,1,8.05,1,6.72,1,16.6,1
9/25/2020 1:45,21.8,1,26.25,1,827,1,8.06,1,6.66,1,14.71,1
9/25/2020 2:00,21.8,1,25.84,1,826,1,8.07,1,6.63,1,16.57,1
9/25/2020 2:15,21.7,1,25.48,1,826,1,8.07,1,6.64,1,16.45,1
9/25/2020 2:30,21.7,1,25.16,1,826,1,8.07,1,6.64,1,16,1
9/25/2020 2:45,21.7,1,24.04,1,827,1,8.06,1,6.6,1,16.57,1
9/25/2020 3:00,21.7,1,25.3,1,828,1,8.06,1,6.58,1,14.85,1
9/25/2020 3:15,21.7,1,24.65,1,833,1,8.05,1,6.6,1,15.93,1
9/25/2020 3:30,21.6,1,28.1,1,834,1,8.05,1,6.59,1,15.32,1
9/25/2020 3:45,21.6,1,27.32,1,835,1,8.04,1,6.54,1,16.07,1
9/25/2020 4:00,21.6,1,25.55,1,836,1,8.03,1,6.47,1,14.46,1
9/25/2020 4:15,21.5,1,24.82,1,837,1,8.04,1,6.45,1,15.43,1
9/25/2020 4:30,21.5,1,28.22,1,838,1,8.03,1,6.44,1,13.47,1
9/25/2020 4:45,21.5,1,26.89,1,838,1,8.03,1,6.37,1,14.95,1
9/25/2020 5:00,21.5,1,24.67,1,839,1,8.03,1,6.32,1,14.02,1
9/25/2020 5:15,21.4,1,26.2,1,840,1,8.03,1,6.4,1,14.43,1
9/25/2020 5:30,21.4,1,24.57,1,840,1,8.02,1,6.26,1,13.25,1
9/25/2020 5:45,21.4,1,29.65,1,840,1,8.02,1,6.31,1,14.33,1
9/25/2020 6:00,21.3,1,28.65,1,841,1,8.01,1,6.38,1,14.83,1
9/25/2020 6:15,21.3,1,27.12,1,842,1,8.02,1,6.46,1,15.57,1
9/25/2020 6:30,21.3,1,27.79,1,843,1,8.01,1,6.52,1,14.55,1
9/25/2020 6:45,21.3,1,28.21,1,843,1,8,1,6.42,1,14.04,1
9/25/2020 7:00,21.3,1,27.41,1,843,1,8.01,1,6.37,1,19.03,1
9/25/2020 7:15,21.3,1,26.08,1,844,1,8,1,6.48,1,15.3,1
9/25/2020 7:30,21.2,1,28.43,1,844,1,8,1,6.54,1,15.93,1
9/25/2020 7:45,21.2,1,27.51,1,844,1,8,1,6.54,1,14.57,1
9/25/2020 8:00,21.2,1,28.11,1,845,1,8,1,6.64,1,15.12,1
9/25/2020 8:15,21.2,1,28.8,1,845,1,8,1,6.67,1,16.21,1
9/25/2020 8:30,21.3,1,29.31,1,845,1,8,1,6.77,1,15.1,1
9/25/2020 8:45,21.3,1,29.87,1,846,1,8.01,1,6.87,1,13.58,1
9/25/2020 9:00,21.3,1,28.8,1,846,1,8,1,6.88,1,13.92,1
9/25/2020 9:15,21.4,1,27.73,1,846,1,8,1,6.86,1,14.65,1
9/25/2020 9:30,21.5,1,28.33,1,847,1,8.02,1,6.99,1,14.21,1
9/25/2020 9:45,21.6,1,28.84,1,847,1,8.02,1,6.92,1,14.35,1
9/25/2020 10:00,21.6,1,31.33,1,847,1,8.01,1,6.83,1,15.13,1
9/25/2020 10:15,21.6,1,32.67,1,847,1,8,1,6.72,1,12.55,1
9/25/2020 10:30,21.5,1,31.65,1,847,1,7.99,1,6.68,1,11.16,1
9/25/2020 10:45,21.6,1,27.88,1,847,1,7.99,1,6.79,1,13.13,1
9/25/2020 11:00,21.6,1,28.33,1,847,1,7.97,1,6.55,1,12.36,1
9/25/2020 11:15,21.6,1,25.75,1,848,1,7.98,1,6.78,1,14.55,1
9/25/2020 11:30,21.6,1,25.8,1,847,1,7.97,1,6.61,1,8.77,1
9/25/2020 11:45,21.6,1,26.8,1,848,1,7.97,1,6.45,1,8.62,1
9/25/2020 12:00,21.7,1,26,1,848,1,8,1,6.88,1,12.8,1
9/25/2020 12:15,21.7,1,25.18,1,848,1,7.99,1,6.84,1,12.42,1
9/25/2020 12:30,21.7,1,27.34,1,848,1,7.98,1,6.65,1,11.05,1
9/25/2020 12:45,21.7,1,27,1,848,1,7.97,1,6.44,1,8.32,1
9/25/2020 13:00,21.7,1,25.38,1,848,1,7.98,1,6.54,1,10.86,1
9/25/2020 13:15,21.7,1,24.02,1,848,1,7.96,1,6.42,1,7.92,1
9/25/2020 13:30,21.6,1,24.8,1,848,1,7.95,1,6.22,1,6.84,1
9/25/2020 13:45,21.6,1,25.7,1,848,1,7.95,1,6.25,1,7.3,1
9/25/2020 14:00,21.6,1,28.64,1,848,1,7.94,1,6.3,1,6.99,1
9/25/2020 14:15,21.6,1,26.78,1,848,1,7.95,1,6.36,1,7.97,1
9/25/2020 14:30,21.6,1,27.22,1,848,1,7.95,1,6.28,1,7.9,1
9/25/2020 14:45,21.5,1,30.79,1,847,1,7.95,1,6.18,1,7.83,1
9/25/2020 15:00,21.4,1,30.93,1,847,1,7.93,1,6.17,1,7.95,1
9/25/2020 15:15,21.5,1,30.25,1,848,1,7.96,1,6.31,1,8.29,1
9/25/2020 15:30,21.8,1,25.79,1,847,1,8.03,1,7.02,1,10.9,1
9/25/2020 15:45,21.9,1,24.4,1,847,1,8.04,1,7.2,1,10.68,1
9/25/2020 16:00,21.5,1,25.81,1,846,1,7.99,1,6.37,1,8.57,1
9/25/2020 16:15,21.6,1,26.01,1,846,1,7.99,1,6.55,1,8.69,1
9/25/2020 16:30,21.8,1,23.38,1,846,1,8.02,1,7.02,1,10.69,1
9/25/2020 16:45,22.1,1,22.17,1,846,1,8.06,1,7.3,1,15.66,1
9/25/2020 17:00,21.8,1,23.84,1,847,1,8.01,1,6.74,1,10.9,1
9/25/2020 17:15,21.9,1,22.44,1,847,1,8,1,6.74,1,13.01,1
9/25/2020 17:30,22,1,22.11,1,848,1,8.01,1,6.87,1,15.28,1
9/25/2020 17:45,22.2,1,22.93,1,847,1,8.07,1,7.38,1,18.27,1
9/25/2020 18:00,22.2,1,23.23,1,847,1,8.06,1,7.26,1,15.16,1
9/25/2020 18:15,22.2,1,21.9,1,847,1,8.04,1,7.06,1,13.23,1
9/25/2020 18:30,22.2,1,19.61,1,848,1,8.03,1,6.79,1,7.59,1
9/25/2020 18:45,22.2,1,19.29,1,848,1,8.04,1,6.73,1,12.28,1
9/25/2020 19:00,22.3,1,21.1,1,848,1,8.04,1,6.9,1,12.26,1
9/25/2020 19:15,22.3,1,19.03,1,848,1,8.02,1,6.65,1,10.79,1
9/25/2020 19:30,22.3,1,18.69,1,848,1,8.04,1,6.86,1,11.73,1
9/25/2020 19:45,22.4,1,19.11,1,848,1,8.03,1,6.71,1,11.95,1
9/25/2020 20:00,22.3,1,19.58,1,848,1,8.02,1,6.63,1,11.17,1
9/25/2020 20:15,22.3,1,17.77,1,848,1,8.01,1,6.54,1,10.37,1
9/25/2020 20:30,22.3,1,16.89,1,848,1,8,1,6.35,1,9.05,1
9/25/2020 20:45,22.2,1,17.15,1,848,1,7.99,1,6.45,1,9.35,1
9/25/2020 21:00,22.3,1,20.09,1,848,1,8,1,6.52,1,11.18,1
9/25/2020 21:15,22.2,1,18.97,1,848,1,7.99,1,6.32,1,10.03,1
9/25/2020 21:30,22.3,1,19.91,1,848,1,8.01,1,6.5,1,10.42,1
9/25/2020 21:45,22.2,1,19.63,1,848,1,8,1,6.49,1,11.64,1
9/25/2020 22:00,22.2,1,19.66,1,848,1,8,1,6.39,1,11.63,1
9/25/2020 22:15,22.2,1,26.11,1,848,1,8.01,1,6.68,1,13.54,1
9/25/2020 22:30,22.2,1,26.51,1,848,1,8.05,1,7.13,1,18.35,1
9/25/2020 22:45,22.2,1,20.53,1,847,1,8.09,1,7.48,1,18.04,1
9/25/2020 23:00,22.3,1,19.81,1,845,1,8.1,1,7.91,1,21.03,1
9/25/2020 23:15,22.3,1,20.29,1,845,1,8.09,1,7.81,1,19.48,1
9/25/2020 23:30,22.3,1,25.93,1,843,1,8.1,1,8.04,1,18.55,1
9/25/2020 23:45,22.3,1,21.96,1,841,1,8.11,1,7.98,1,20.38,1
9/26/2020 0:00,22.3,1,22.39,1,840,1,8.13,1,7.97,1,20.01,1
9/26/2020 0:15,22.1,1,23.6,1,839,1,8.09,1,7.59,1,18.31,1
9/26/2020 0:30,22,1,23.81,1,837,1,8.05,1,7.3,1,17.24,1
9/26/2020 0:45,21.9,1,25.81,1,834,1,8.04,1,7.13,1,16.45,1
9/26/2020 1:00,21.8,1,27.92,1,830,1,8.01,1,6.93,1,14.92,1
9/26/2020 1:15,21.7,1,28.71,1,827,1,7.99,1,6.76,1,13.95,1
9/26/2020 1:30,21.7,1,28.85,1,826,1,7.99,1,6.64,1,14.26,1
9/26/2020 1:45,21.7,1,28.84,1,824,1,8.01,1,6.57,1,13.06,1
9/26/2020 2:00,21.7,1,28.4,1,821,1,8.02,1,6.5,1,14.41,1
9/26/2020 2:15,21.6,1,30.51,1,816,1,8.03,1,6.43,1,13.55,1
9/26/2020 2:30,21.6,1,29.81,1,815,1,8.04,1,6.37,1,13.03,1
9/26/2020 2:45,21.6,1,26.11,1,813,1,8.04,1,6.31,1,12.38,1
9/26/2020 3:00,21.6,1,26.28,1,814,1,8.05,1,6.17,1,11.59,1
9/26/2020 3:15,21.6,1,27.87,1,813,1,8.05,1,6.26,1,13.59,1
9/26/2020 3:30,21.6,1,28.17,1,813,1,8.05,1,6.24,1,13.04,1
9/26/2020 3:45,21.6,1,29.4,1,816,1,8.05,1,6.27,1,13.65,1
9/26/2020 4:00,21.6,1,26.71,1,820,1,8.05,1,6.31,1,14.41,1
9/26/2020 4:15,21.5,1,26.53,1,820,1,8.05,1,6.31,1,13.68,1
9/26/2020 4:30,21.5,1,24.53,1,819,1,8.05,1,6.23,1,13.34,1
9/26/2020 4:45,21.5,1,26.63,1,820,1,8.06,1,6.23,1,13.26,1
9/26/2020 5:00,21.5,1,29.37,1,821,1,8.05,1,6.21,1,13.75,1
9/26/2020 5:15,21.5,1,27.43,1,822,1,8.06,1,6.19,1,13.06,1
9/26/2020 5:30,21.5,1,28.32,1,823,1,8.06,1,6.26,1,12.29,1
9/26/2020 5:45,21.5,1,28.85,1,824,1,8.05,1,6.23,1,13.23,1
9/26/2020 6:00,21.5,1,29.12,1,825,1,8.05,1,6.28,1,13.43,1
9/26/2020 6:15,21.4,1,29.65,1,825,1,8.05,1,6.3,1,14.19,1
9/26/2020 6:30,21.4,1,27.51,1,826,1,8.04,1,6.27,1,13.74,1
9/26/2020 6:45,21.4,1,28.21,1,826,1,8.04,1,6.26,1,13.03,1
9/26/2020 7:00,21.4,1,28.14,1,827,1,8.04,1,6.34,1,12.6,1
9/26/2020 7:15,21.4,1,30.39,1,828,1,8.04,1,6.45,1,13.43,1
9/26/2020 7:30,21.4,1,29.14,1,829,1,8.04,1,6.47,1,13.68,1
9/26/2020 7:45,21.4,1,29.26,1,829,1,8.04,1,6.52,1,13.22,1
9/26/2020 8:00,21.4,1,29.32,1,830,1,8.04,1,6.54,1,13.93,1
9/26/2020 8:15,21.5,1,30.66,1,830,1,8.04,1,6.61,1,13.57,1
9/26/2020 8:30,21.5,1,28.74,1,831,1,8.04,1,6.64,1,12.16,1
9/26/2020 8:45,21.5,1,31.41,1,831,1,8.04,1,6.64,1,14.51,1
9/26/2020 9:00,21.5,1,30.68,1,832,1,8.04,1,6.72,1,11.54,1
9/26/2020 9:15,21.5,1,32.37,1,832,1,8.04,1,6.77,1,12.79,1
9/26/2020 9:30,21.6,1,29.47,1,833,1,8.03,1,6.84,1,11.87,1
9/26/2020 9:45,21.6,1,29.39,1,834,1,8.04,1,6.93,1,11.76,1
9/26/2020 10:00,21.7,1,29.61,1,834,1,8.04,1,7.01,1,13.17,1
9/26/2020 10:15,21.8,1,28.84,1,835,1,8.06,1,7.05,1,13.05,1
9/26/2020 10:30,21.8,1,29.47,1,835,1,8.06,1,7.03,1,13.9,1
9/26/2020 10:45,21.9,1,30.52,1,835,1,8.05,1,7.05,1,14.58,1
9/26/2020 11:00,21.9,1,28.4,1,836,1,8.06,1,7.08,1,14.55,1
9/26/2020 11:15,22,1,26.88,1,836,1,8.07,1,7.12,1,13.06,1
9/26/2020 11:30,22.1,1,33.75,1,837,1,8.07,1,7.16,1,14.79,1
9/26/2020 11:45,22.1,1,28.41,1,837,1,8.07,1,7.15,1,15.03,1
9/26/2020 12:00,22,1,28.24,1,838,1,8.06,1,6.86,1,11.88,1
9/26/2020 12:15,22.3,1,26.83,1,839,1,8.07,1,7.2,1,12.96,1
9/26/2020 12:30,22,1,30.37,1,836,1,8.06,1,6.91,1,13.38,1
9/26/2020 12:45,22.1,1,26.68,1,837,1,8.06,1,6.95,1,12.81,1
9/26/2020 13:00,22,1,27,1,835,1,8.04,1,6.43,1,11.25,1
9/26/2020 13:15,21.9,1,26.45,1,835,1,8.03,1,6.53,1,9.64,1
9/26/2020 13:30,21.9,1,26.85,1,835,1,8.02,1,6.41,1,8.76,1
9/26/2020 13:45,22,1,25.94,1,836,1,8.03,1,6.51,1,9.49,1
9/26/2020 14:00,22,1,28.5,1,835,1,8.02,1,6.23,1,9.49,1
9/26/2020 14:15,22.1,1,25.98,1,836,1,8.02,1,6.34,1,8.79,1
9/26/2020 14:30,22,1,28.83,1,835,1,8.02,1,6.25,1,9.04,1
9/26/2020 14:45,22.1,1,25.98,1,836,1,8.03,1,6.5,1,9.4,1
9/26/2020 15:00,21.9,1,26.22,1,834,1,8.01,1,6.17,1,8.51,1
9/26/2020 15:15,22,1,28.16,1,833,1,8.02,1,6.37,1,9.3,1
9/26/2020 15:30,22.1,1,29.57,1,834,1,8.04,1,6.39,1,11.22,1
9/26/2020 15:45,22.2,1,25.51,1,834,1,8.05,1,6.8,1,12.18,1
9/26/2020 16:00,22,1,28.45,1,829,1,8.04,1,6.37,1,12.07,1
9/26/2020 16:15,22.2,1,26.69,1,830,1,8.06,1,6.62,1,13.59,1
9/26/2020 16:30,22.2,1,28.99,1,828,1,8.07,1,6.74,1,15.16,1
9/26/2020 16:45,22.4,1,27.28,1,829,1,8.09,1,6.94,1,15.6,1
9/26/2020 17:00,22.4,1,25.7,1,830,1,8.1,1,6.94,1,15.15,1
9/26/2020 17:15,22.5,1,24.01,1,830,1,8.12,1,7.16,1,20.84,1
9/26/2020 17:30,22.6,1,24.12,1,832,1,8.14,1,7.52,1,23.6,1
9/26/2020 17:45,22.6,1,23.87,1,833,1,8.13,1,7.47,1,20.03,1
9/26/2020 18:00,22.6,1,24.53,1,831,1,8.13,1,7.43,1,19.57,1
9/26/2020 18:15,22.6,1,23.48,1,832,1,8.13,1,7.39,1,21.51,1
9/26/2020 18:30,22.6,1,23.02,1,832,1,8.13,1,7.38,1,18.99,1
9/26/2020 18:45,22.5,1,23.2,1,831,1,8.13,1,7.36,1,17.91,1
9/26/2020 19:00,22.5,1,23.78,1,832,1,8.1,1,7.16,1,16.21,1
9/26/2020 19:15,22.5,1,23.7,1,826,1,8.08,1,6.91,1,11.15,1
